Team,TeamID,Season,Points,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,Games,Target
Coastal Car,1157,2015,70.48275862068965,24.20689655172414,55.241379310344826,6.689655172413793,18.896551724137932,15.379310344827585,21.862068965517242,12.137931034482758,25.413793103448278,11.241379310344827,11.517241379310345,6.310344827586207,3.310344827586207,16.82758620689655,29.0,0
Purdue,1345,2016,77.73529411764706,27.470588235294116,58.23529411764706,7.617647058823529,20.676470588235293,15.176470588235293,20.441176470588236,11.617647058823529,29.205882352941178,17.58823529411765,11.941176470588236,4.264705882352941,4.647058823529412,17.176470588235293,34.0,0
Texas Tech,1403,2016,72.38709677419355,24.516129032258064,54.83870967741935,5.741935483870968,16.677419354838708,17.612903225806452,23.612903225806452,10.32258064516129,23.838709677419356,13.03225806451613,11.96774193548387,5.870967741935484,4.193548387096774,18.483870967741936,31.0,0
Colorado,1160,2016,75.4375,25.15625,59.71875,7.53125,19.34375,17.59375,23.875,13.09375,29.21875,13.46875,13.46875,5.1875,5.03125,18.71875,32.0,0
UNC Wilmington,1423,2016,78.06666666666666,27.833333333333332,61.166666666666664,6.966666666666667,20.433333333333334,15.433333333333334,21.933333333333334,11.833333333333334,25.4,13.233333333333333,11.433333333333334,6.9,4.166666666666667,23.866666666666667,30.0,0
Seton Hall,1371,2016,74.84848484848484,26.424242424242426,58.696969696969695,6.121212121212121,17.363636363636363,15.878787878787879,23.848484848484848,12.878787878787879,27.151515151515152,13.545454545454545,13.848484848484848,7.2727272727272725,4.666666666666667,18.666666666666668,33.0,0
Chattanooga,1151,2016,74.78125,25.09375,55.6875,7.46875,20.6875,17.125,23.375,10.9375,24.5,13.96875,12.1875,7.34375,4.75,17.4375,32.0,0
Iona,1233,2016,79.59375,27.75,60.84375,10.0,26.875,14.09375,19.78125,10.59375,26.3125,16.84375,12.78125,7.5625,4.125,19.4375,32.0,0
Austin Peay,1122,2016,74.72727272727273,25.575757575757574,55.666666666666664,6.212121212121212,17.818181818181817,17.363636363636363,25.90909090909091,11.090909090909092,24.78787878787879,12.878787878787879,14.545454545454545,6.909090909090909,2.757575757575758,17.636363636363637,33.0,0
Stony Brook,1392,2016,75.46666666666667,28.1,58.93333333333333,6.466666666666667,17.233333333333334,12.8,19.133333333333333,11.833333333333334,26.5,16.3,11.666666666666666,5.9,4.6,16.233333333333334,30.0,0
Buffalo,1138,2016,76.60606060606061,25.818181818181817,59.45454545454545,7.363636363636363,21.96969696969697,17.606060606060606,24.818181818181817,12.090909090909092,26.727272727272727,12.545454545454545,13.818181818181818,6.7272727272727275,3.484848484848485,21.272727272727273,33.0,0
FGCU,1195,2016,75.58620689655173,28.20689655172414,60.06896551724138,5.068965517241379,14.655172413793103,14.10344827586207,21.862068965517242,11.448275862068966,27.96551724137931,12.89655172413793,12.0,6.137931034482759,4.0344827586206895,19.620689655172413,29.0,0
USC,1425,2016,80.84848484848484,28.90909090909091,63.18181818181818,7.878787878787879,20.454545454545453,15.151515151515152,22.333333333333332,12.0,27.454545454545453,14.878787878787879,12.212121212121213,6.333333333333333,5.454545454545454,17.454545454545453,33.0,0
Fresno St,1201,2016,74.625,26.125,60.6875,6.28125,18.3125,16.09375,23.125,11.4375,25.59375,13.0625,10.625,8.15625,3.71875,22.25,32.0,0
Hampton,1214,2016,74.96666666666667,25.733333333333334,61.56666666666667,6.6,21.366666666666667,16.9,25.833333333333332,14.066666666666666,27.233333333333334,12.266666666666667,13.866666666666667,5.233333333333333,3.6666666666666665,20.466666666666665,30.0,0
Arizona,1112,2016,81.21212121212122,28.060606060606062,58.24242424242424,6.515151515151516,17.03030303030303,18.575757575757574,25.696969696969695,11.636363636363637,28.606060606060606,14.515151515151516,12.818181818181818,4.909090909090909,4.787878787878788,18.21212121212121,33.0,0
Baylor,1124,2016,76.3125,26.8125,57.875,6.1875,16.5625,16.5,22.6875,13.5625,23.21875,17.09375,12.8125,7.71875,3.96875,19.40625,32.0,0
California,1143,2016,75.12121212121212,26.272727272727273,57.0,7.0606060606060606,19.151515151515152,15.515151515151516,23.636363636363637,11.333333333333334,28.636363636363637,12.969696969696969,12.212121212121213,4.121212121212121,4.818181818181818,20.666666666666668,33.0,0
Temple,1396,2016,68.65625,24.75,61.15625,7.84375,23.09375,11.3125,16.53125,11.1875,25.5625,13.53125,9.15625,5.34375,3.125,16.125,32.0,0
S Dakota St,1355,2016,75.80645161290323,25.516129032258064,57.03225806451613,7.580645161290323,20.967741935483872,17.193548387096776,23.161290322580644,11.161290322580646,26.35483870967742,11.290322580645162,11.741935483870968,4.612903225806452,2.129032258064516,19.967741935483872,31.0,0
Michigan St,1277,2016,79.76470588235294,28.794117647058822,59.529411764705884,9.117647058823529,21.029411764705884,13.058823529411764,17.88235294117647,12.294117647058824,29.558823529411764,20.558823529411764,11.794117647058824,4.411764705882353,5.147058823529412,19.08823529411765,34.0,0
Texas,1400,2016,71.34375,24.65625,57.125,6.96875,20.5625,15.0625,22.65625,11.0,23.53125,11.46875,10.375,5.15625,4.375,20.75,32.0,0
Michigan,1276,2016,74.42424242424242,26.393939393939394,56.78787878787879,9.696969696969697,25.242424242424242,11.93939393939394,16.151515151515152,7.878787878787879,24.151515151515152,14.969696969696969,9.727272727272727,5.424242424242424,2.090909090909091,15.666666666666666,33.0,0
CS Bakersfield,1167,2016,71.75862068965517,25.896551724137932,58.0,5.413793103448276,15.655172413793103,14.551724137931034,22.344827586206897,12.275862068965518,25.724137931034484,14.96551724137931,12.413793103448276,7.724137931034483,5.068965517241379,21.482758620689655,29.0,0
Holy Cross,1221,2016,65.33333333333333,22.333333333333332,54.09090909090909,7.151515151515151,21.848484848484848,13.515151515151516,19.515151515151516,8.151515151515152,21.96969696969697,13.909090909090908,10.969696969696969,6.454545454545454,2.515151515151515,16.818181818181817,33.0,0
West Virginia,1452,2016,79.20588235294117,27.264705882352942,60.294117647058826,6.0588235294117645,18.441176470588236,18.61764705882353,27.794117647058822,15.911764705882353,23.264705882352942,14.764705882352942,14.0,9.941176470588236,2.5294117647058822,23.38235294117647,34.0,0
Cincinnati,1153,2016,73.1875,25.71875,60.15625,7.5625,21.90625,14.1875,20.15625,13.5,25.875,15.46875,11.0625,7.9375,5.8125,15.625,32.0,0
Dayton,1173,2016,73.1875,25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,14.6875,13.0625,5.90625,4.4375,19.0625,32.0,0
WI Green Bay,1453,2016,83.21212121212122,29.0,65.27272727272727,7.090909090909091,20.242424242424242,18.12121212121212,27.575757575757574,12.848484848484848,25.757575757575758,13.878787878787879,12.090909090909092,9.272727272727273,4.606060606060606,19.818181818181817,33.0,0
Oregon St,1333,2016,72.0,25.3,57.56666666666667,6.833333333333333,18.333333333333332,14.566666666666666,21.4,10.566666666666666,23.966666666666665,13.366666666666667,11.533333333333333,7.333333333333333,3.2666666666666666,20.233333333333334,30.0,0
UNC Asheville,1421,2016,74.48387096774194,25.903225806451612,57.516129032258064,5.580645161290323,17.322580645161292,17.096774193548388,24.387096774193548,11.548387096774194,25.451612903225808,12.0,13.161290322580646,9.225806451612904,3.225806451612903,17.677419354838708,31.0,0
Pittsburgh,1338,2016,75.7741935483871,26.677419354838708,58.096774193548384,6.290322580645161,17.903225806451612,16.129032258064516,21.29032258064516,12.64516129032258,24.967741935483872,16.774193548387096,11.67741935483871,5.032258064516129,3.4516129032258065,17.483870967741936,31.0,0
Weber St,1451,2016,74.51612903225806,24.93548387096774,52.70967741935484,8.0,22.193548387096776,16.64516129032258,24.580645161290324,8.387096774193548,28.451612903225808,13.0,13.741935483870968,4.67741935483871,3.3225806451612905,18.096774193548388,31.0,0
North Dakota,1315,2017,78.67857142857143,28.035714285714285,58.892857142857146,6.821428571428571,17.75,15.785714285714286,21.571428571428573,8.964285714285714,26.142857142857142,14.75,13.785714285714286,7.642857142857143,2.8214285714285716,21.428571428571427,28.0,0
Winthrop,1457,2017,79.3,26.6,58.56666666666667,9.7,25.533333333333335,16.4,22.8,9.5,27.5,12.866666666666667,13.1,6.133333333333334,5.3,18.566666666666666,30.0,0
ETSU,1190,2017,79.59375,27.53125,55.71875,7.5,19.625,17.03125,24.40625,9.59375,26.15625,14.84375,14.9375,8.59375,4.875,20.34375,32.0,0
FGCU,1195,2017,76.43333333333334,28.233333333333334,58.03333333333333,6.266666666666667,18.466666666666665,13.7,19.7,11.3,25.633333333333333,14.0,12.333333333333334,5.266666666666667,3.3666666666666667,18.933333333333334,30.0,0
S Dakota St,1355,2017,77.09375,25.25,55.53125,9.21875,25.53125,17.375,22.5625,9.0625,25.6875,13.03125,12.84375,5.09375,2.25,17.0625,32.0,0
Nevada,1305,2017,79.97058823529412,26.676470588235293,59.3235294117647,9.176470588235293,23.852941176470587,17.441176470588236,24.794117647058822,11.058823529411764,27.852941176470587,16.058823529411764,11.147058823529411,5.294117647058823,4.352941176470588,16.676470588235293,34.0,0
Minnesota,1278,2017,75.27272727272727,26.151515151515152,60.18181818181818,6.151515151515151,17.87878787878788,16.818181818181817,23.78787878787879,11.333333333333334,28.575757575757574,14.909090909090908,11.666666666666666,5.7272727272727275,6.787878787878788,16.87878787878788,33.0,0
Vanderbilt,1435,2017,71.26470588235294,23.352941176470587,54.14705882352941,9.911764705882353,26.323529411764707,14.647058823529411,18.88235294117647,8.205882352941176,26.441176470588236,12.970588235294118,12.352941176470589,4.117647058823529,3.764705882352941,16.61764705882353,34.0,0
Princeton,1343,2017,70.82142857142857,25.285714285714285,56.535714285714285,9.892857142857142,25.964285714285715,10.357142857142858,14.071428571428571,8.107142857142858,24.357142857142858,13.821428571428571,9.892857142857142,6.785714285714286,3.1785714285714284,16.25,28.0,0
Vermont,1436,2017,73.39393939393939,26.939393939393938,54.24242424242424,6.2727272727272725,17.09090909090909,13.242424242424242,18.90909090909091,9.181818181818182,24.424242424242426,13.242424242424242,11.151515151515152,5.575757575757576,4.454545454545454,16.09090909090909,33.0,0
VCU,1433,2017,74.67647058823529,26.941176470588236,58.38235294117647,5.794117647058823,17.323529411764707,15.0,21.205882352941178,11.029411764705882,25.61764705882353,15.264705882352942,12.529411764705882,7.529411764705882,3.9411764705882355,20.529411764705884,34.0,0
Mt St Mary's,1291,2017,68.32352941176471,24.441176470588236,55.088235294117645,7.235294117647059,20.294117647058822,12.205882352941176,18.08823529411765,7.647058823529412,22.61764705882353,11.147058823529411,13.147058823529411,6.205882352941177,4.0,18.0,34.0,0
UNC Wilmington,1423,2017,83.125,30.09375,63.125,9.5,26.40625,13.4375,19.5,11.8125,23.125,15.65625,9.78125,6.5,3.4375,19.875,32.0,0
Bucknell,1137,2017,76.1470588235294,26.941176470588236,55.970588235294116,8.147058823529411,21.58823529411765,14.117647058823529,20.794117647058822,8.617647058823529,25.823529411764707,14.617647058823529,13.264705882352942,7.176470588235294,3.823529411764706,18.529411764705884,34.0,0
Virginia Tech,1439,2017,79.25,27.0,55.125,8.84375,21.96875,16.40625,22.34375,7.3125,25.21875,15.09375,12.125,4.0,2.78125,16.40625,32.0,0
Maryland,1268,2017,73.54838709677419,25.096774193548388,55.61290322580645,8.32258064516129,22.677419354838708,15.03225806451613,21.451612903225808,10.387096774193548,25.0,14.225806451612904,13.0,5.193548387096774,4.645161290322581,18.612903225806452,31.0,0
Seton Hall,1371,2017,73.3125,26.4375,58.71875,6.125,18.125,14.3125,22.25,13.0625,26.5,12.3125,13.5625,6.9375,2.46875,18.59375,32.0,0
New Mexico St,1308,2017,77.43333333333334,26.166666666666668,56.56666666666667,7.4,22.133333333333333,17.7,24.966666666666665,12.466666666666667,26.433333333333334,14.666666666666666,13.733333333333333,4.866666666666666,3.5,18.6,30.0,0
Kansas St,1243,2017,71.72727272727273,24.757575757575758,54.0,7.090909090909091,19.666666666666668,15.121212121212121,21.939393939393938,9.515151515151516,23.242424242424242,14.969696969696969,13.06060606060606,7.818181818181818,3.787878787878788,17.727272727272727,33.0,0
Troy,1407,2017,75.73529411764706,25.441176470588236,57.029411764705884,8.147058823529411,23.0,16.705882352941178,23.147058823529413,10.647058823529411,25.08823529411765,12.235294117647058,12.235294117647058,5.882352941176471,3.3823529411764706,17.58823529411765,34.0,0
UC Davis,1413,2017,69.375,24.0625,55.6875,6.125,17.46875,15.125,22.875,10.21875,25.21875,12.5,14.1875,5.5625,3.5,19.6875,32.0,0
N Kentucky,1297,2017,74.875,25.84375,57.15625,8.75,24.21875,14.4375,21.34375,10.96875,26.15625,13.40625,13.34375,5.59375,2.59375,17.78125,32.0,0
Jacksonville St,1240,2017,69.03125,24.4375,53.5,7.1875,19.59375,12.96875,18.09375,10.09375,25.15625,13.8125,13.53125,4.53125,3.65625,18.21875,32.0,0
Oklahoma St,1329,2017,85.03225806451613,28.806451612903224,61.935483870967744,9.0,22.35483870967742,18.419354838709676,23.419354838709676,13.64516129032258,23.096774193548388,14.67741935483871,13.290322580645162,7.741935483870968,3.0,22.258064516129032,31.0,0
Miami FL,1274,2017,69.375,24.75,54.625,6.40625,17.84375,13.46875,18.75,11.0625,24.96875,11.90625,12.71875,6.375,3.875,15.5625,32.0,0
TX Southern,1411,2017,74.38235294117646,24.823529411764707,57.55882352941177,5.823529411764706,19.647058823529413,18.91176470588235,25.764705882352942,11.617647058823529,23.647058823529413,11.823529411764707,11.588235294117647,7.205882352941177,3.1470588235294117,17.352941176470587,34.0,0
Iona,1233,2017,80.47058823529412,27.970588235294116,61.5,9.764705882352942,24.58823529411765,14.764705882352942,19.176470588235293,9.558823529411764,26.41176470588235,15.617647058823529,12.088235294117647,6.911764705882353,2.9705882352941178,19.176470588235293,34.0,0
Creighton,1166,2017,81.54545454545455,30.666666666666668,60.36363636363637,8.696969696969697,21.696969696969695,11.515151515151516,16.848484848484848,7.9393939393939394,26.333333333333332,17.242424242424242,12.484848484848484,6.151515151515151,2.9393939393939394,16.636363636363637,33.0,0
Marquette,1266,2017,82.51612903225806,28.838709677419356,59.193548387096776,10.483870967741936,24.35483870967742,14.35483870967742,18.419354838709676,8.838709677419354,24.419354838709676,16.548387096774192,12.193548387096774,7.354838709677419,3.6129032258064515,19.387096774193548,31.0,0
Kent,1245,2017,75.91176470588235,26.970588235294116,63.3235294117647,6.970588235294118,22.176470588235293,15.0,20.91176470588235,14.647058823529411,25.294117647058822,12.264705882352942,13.0,6.294117647058823,3.676470588235294,19.264705882352942,34.0,0
SMU,1374,2017,74.52941176470588,26.176470588235293,55.26470588235294,8.147058823529411,20.058823529411764,14.029411764705882,20.176470588235293,11.941176470588236,26.41176470588235,16.352941176470587,10.852941176470589,5.735294117647059,3.4411764705882355,14.411764705882353,34.0,0
Dayton,1173,2017,75.96666666666667,25.633333333333333,54.833333333333336,8.133333333333333,21.033333333333335,16.566666666666666,23.966666666666665,8.566666666666666,25.9,15.733333333333333,11.9,7.4,3.8,18.8,30.0,0
Virginia Tech,1439,2018,79.71875,28.15625,56.59375,8.75,22.71875,14.65625,20.65625,7.375,25.625,16.5,11.9375,5.75,2.28125,15.6875,32.0,0
Arizona,1112,2018,80.88235294117646,28.823529411764707,57.029411764705884,6.911764705882353,18.352941176470587,16.323529411764707,21.470588235294116,10.029411764705882,26.61764705882353,15.235294117647058,12.294117647058824,4.970588235294118,4.5588235294117645,17.5,34.0,0
Iona,1233,2018,79.84848484848484,28.242424242424242,61.121212121212125,9.666666666666666,24.90909090909091,13.696969696969697,18.545454545454547,8.515151515151516,25.303030303030305,15.93939393939394,11.666666666666666,6.787878787878788,3.0606060606060606,17.303030303030305,33.0,0
St Bonaventure,1382,2018,77.90625,26.375,57.84375,7.75,19.46875,17.40625,23.09375,10.34375,25.21875,14.21875,11.46875,6.9375,3.59375,20.03125,32.0,0
UNC Greensboro,1422,2018,72.12903225806451,25.806451612903224,58.903225806451616,9.612903225806452,27.06451612903226,10.903225806451612,15.548387096774194,11.774193548387096,24.806451612903224,13.935483870967742,13.387096774193548,7.387096774193548,3.838709677419355,18.612903225806452,31.0,0
San Diego St,1361,2018,77.06451612903226,27.419354838709676,59.87096774193548,7.419354838709677,21.612903225806452,14.806451612903226,20.516129032258064,11.096774193548388,26.387096774193548,14.935483870967742,11.96774193548387,6.161290322580645,3.129032258064516,17.225806451612904,31.0,0
Penn,1335,2018,75.70967741935483,27.0,58.96774193548387,8.548387096774194,24.580645161290324,13.161290322580646,19.838709677419356,8.741935483870968,28.516129032258064,15.0,12.0,5.838709677419355,2.806451612903226,17.483870967741936,31.0,0
Davidson,1172,2018,76.4375,27.34375,56.65625,10.6875,27.3125,11.0625,13.875,6.90625,25.90625,16.84375,9.5625,4.78125,1.96875,15.03125,32.0,0
Miami FL,1274,2018,74.16129032258064,27.451612903225808,59.12903225806452,7.838709677419355,21.580645161290324,11.419354838709678,17.225806451612904,9.96774193548387,24.870967741935484,13.32258064516129,11.32258064516129,6.548387096774194,3.967741935483871,16.322580645161292,31.0,0
Montana,1285,2018,78.06451612903226,28.0,59.483870967741936,5.516129032258065,16.161290322580644,16.548387096774192,23.129032258064516,11.935483870967742,25.451612903225808,12.806451612903226,12.35483870967742,7.774193548387097,3.3548387096774195,21.06451612903226,31.0,0
S Dakota St,1355,2018,83.36666666666666,28.1,61.166666666666664,10.433333333333334,26.633333333333333,16.733333333333334,21.9,8.9,29.5,12.8,10.1,4.866666666666666,2.2333333333333334,16.433333333333334,30.0,0
Oklahoma,1328,2018,85.16129032258064,29.838709677419356,64.29032258064517,9.548387096774194,26.322580645161292,15.935483870967742,21.29032258064516,10.387096774193548,27.870967741935484,15.064516129032258,13.387096774193548,6.580645161290323,4.709677419354839,17.225806451612904,31.0,0
NC State,1301,2018,81.21875,29.28125,62.28125,7.875,21.15625,14.78125,21.125,12.1875,23.5,16.15625,12.1875,7.5,3.8125,18.15625,32.0,0
Wright St,1460,2018,71.3125,24.78125,57.53125,6.84375,20.125,14.90625,20.71875,10.125,26.09375,13.21875,13.0625,6.59375,2.28125,16.03125,32.0,0
SF Austin,1372,2018,78.16666666666667,27.433333333333334,58.0,7.033333333333333,18.8,16.266666666666666,23.2,11.266666666666667,23.766666666666666,13.566666666666666,15.166666666666666,9.5,2.966666666666667,21.833333333333332,30.0,0
Radford,1347,2018,66.9375,23.28125,54.84375,7.65625,21.8125,12.71875,17.34375,10.8125,23.0,11.875,12.0,6.3125,2.90625,16.75,32.0,0
Col Charleston,1158,2018,75.19354838709677,25.870967741935484,56.16129032258065,7.580645161290323,20.838709677419356,15.870967741935484,20.677419354838708,8.35483870967742,24.451612903225808,11.064516129032258,9.870967741935484,5.354838709677419,3.6774193548387095,16.64516129032258,31.0,0
Arkansas,1116,2018,81.08823529411765,28.970588235294116,60.6764705882353,7.794117647058823,19.441176470588236,15.352941176470589,22.647058823529413,10.176470588235293,24.58823529411765,14.470588235294118,11.0,6.235294117647059,4.617647058823529,20.205882352941178,34.0,0
Georgia St,1209,2018,74.40625,26.40625,57.375,9.21875,23.59375,12.375,18.125,8.65625,24.84375,12.8125,11.46875,7.15625,4.46875,18.5625,32.0,0
New Mexico St,1308,2018,75.6,28.2,61.766666666666666,7.633333333333334,22.466666666666665,11.566666666666666,18.0,12.6,28.4,13.766666666666667,12.266666666666667,5.533333333333333,3.0,18.166666666666668,30.0,0
Missouri,1281,2018,73.48387096774194,24.35483870967742,53.483870967741936,9.548387096774194,24.35483870967742,15.225806451612904,20.419354838709676,9.774193548387096,26.93548387096774,13.67741935483871,14.03225806451613,5.096774193548387,4.161290322580645,17.903225806451612,31.0,0
Creighton,1166,2018,83.96774193548387,30.548387096774192,61.58064516129032,10.35483870967742,27.516129032258064,12.516129032258064,16.70967741935484,7.193548387096774,28.70967741935484,17.838709677419356,11.35483870967742,5.483870967741935,2.4516129032258065,15.32258064516129,31.0,0
Wichita St,1455,2018,83.0,29.0625,60.75,9.125,23.6875,15.75,21.34375,12.15625,28.34375,18.53125,11.5625,4.6875,3.9375,17.59375,32.0,0
Bucknell,1137,2018,81.1470588235294,27.705882352941178,58.6764705882353,7.911764705882353,23.058823529411764,17.823529411764707,24.823529411764707,9.352941176470589,27.5,14.470588235294118,12.617647058823529,5.617647058823529,4.4411764705882355,18.58823529411765,34.0,0
Texas,1400,2018,71.72727272727273,25.78787878787879,58.878787878787875,7.090909090909091,22.484848484848484,13.06060606060606,19.545454545454547,10.575757575757576,25.21212121212121,11.575757575757576,11.848484848484848,6.212121212121212,4.96969696969697,16.12121212121212,33.0,0
Lipscomb,1252,2018,80.86206896551724,27.517241379310345,60.48275862068966,7.758620689655173,23.517241379310345,18.06896551724138,24.93103448275862,10.137931034482758,27.517241379310345,14.931034482758621,15.620689655172415,6.310344827586207,2.896551724137931,20.275862068965516,29.0,0
CS Fullerton,1168,2018,72.65517241379311,24.82758620689655,52.6551724137931,5.137931034482759,14.96551724137931,17.862068965517242,24.24137931034483,8.310344827586206,25.586206896551722,12.379310344827585,14.482758620689655,6.413793103448276,3.3448275862068964,18.24137931034483,29.0,0
TCU,1395,2018,83.0,30.0,60.15625,8.46875,21.15625,14.53125,20.53125,11.25,25.1875,18.78125,12.6875,6.59375,3.59375,16.90625,32.0,0
Providence,1344,2018,73.70588235294117,25.647058823529413,58.088235294117645,6.382352941176471,19.147058823529413,16.029411764705884,22.794117647058822,10.705882352941176,25.205882352941178,13.764705882352942,12.470588235294118,6.852941176470588,3.764705882352941,17.676470588235293,34.0,0
Virginia,1438,2018,67.54545454545455,25.0,54.18181818181818,7.363636363636363,18.87878787878788,10.181818181818182,13.424242424242424,8.393939393939394,24.272727272727273,13.727272727272727,8.575757575757576,6.787878787878788,3.727272727272727,14.06060606060606,33.0,0
Murray St,1293,2018,77.37931034482759,26.896551724137932,56.3448275862069,8.379310344827585,22.379310344827587,15.206896551724139,20.896551724137932,10.517241379310345,26.275862068965516,14.344827586206897,11.724137931034482,6.586206896551724,3.0344827586206895,17.413793103448278,29.0,0
TX Southern,1411,2018,77.6470588235294,25.823529411764707,58.5,7.823529411764706,21.529411764705884,18.176470588235293,25.294117647058822,10.294117647058824,25.88235294117647,12.264705882352942,12.617647058823529,5.588235294117647,3.9411764705882355,17.735294117647058,34.0,0
New Mexico St,1308,2019,77.65625,27.34375,59.28125,9.375,27.53125,13.59375,20.1875,12.625,25.125,14.5,12.03125,5.53125,2.46875,18.09375,32.0,0
Syracuse,1393,2019,69.72727272727273,23.848484848484848,56.24242424242424,7.9393939393939394,24.09090909090909,14.090909090909092,20.696969696969695,10.787878787878787,24.0,12.0,12.454545454545455,8.272727272727273,4.787878787878788,17.424242424242426,33.0,0
Nevada,1305,2019,80.66666666666667,27.424242424242426,58.90909090909091,8.848484848484848,25.181818181818183,16.96969696969697,23.96969696969697,9.303030303030303,28.060606060606062,14.969696969696969,10.242424242424242,6.181818181818182,3.909090909090909,17.060606060606062,33.0,0
Vermont,1436,2019,72.40625,24.8125,54.8125,7.8125,22.125,14.96875,19.875,8.9375,25.71875,11.5,11.0,5.40625,3.9375,16.59375,32.0,0
F Dickinson,1192,2019,74.74193548387096,26.193548387096776,55.225806451612904,7.806451612903226,19.322580645161292,14.548387096774194,19.548387096774192,9.225806451612904,23.096774193548388,13.935483870967742,13.451612903225806,7.516129032258065,3.6451612903225805,16.741935483870968,31.0,0
Northeastern,1318,2019,76.0909090909091,26.181818181818183,54.27272727272727,9.757575757575758,25.151515151515152,13.969696969696969,18.606060606060606,6.96969696969697,24.78787878787879,14.333333333333334,11.242424242424242,6.151515151515151,2.1515151515151514,16.0,33.0,0
Abilene Chr,1101,2019,71.72413793103448,25.344827586206897,55.241379310344826,7.241379310344827,18.896551724137932,13.793103448275861,19.06896551724138,9.068965517241379,22.896551724137932,14.620689655172415,11.655172413793103,8.0,2.5517241379310347,19.137931034482758,29.0,0
Yale,1463,2019,80.89285714285714,29.821428571428573,60.107142857142854,7.785714285714286,20.821428571428573,13.464285714285714,18.357142857142858,8.678571428571429,29.821428571428573,17.0,13.25,5.75,4.321428571428571,17.0,28.0,0
Belmont,1125,2019,86.86666666666666,31.666666666666668,63.733333333333334,10.366666666666667,27.966666666666665,13.166666666666666,17.9,8.9,29.666666666666668,19.6,11.6,6.666666666666667,3.8,15.7,30.0,0
Montana,1285,2019,76.59375,27.9375,56.625,8.25,21.65625,12.46875,17.9375,8.75,24.8125,14.59375,12.0,6.375,2.8125,19.21875,32.0,0
Bradley,1133,2019,66.36363636363636,23.03030303030303,53.303030303030305,6.909090909090909,18.757575757575758,13.393939393939394,19.363636363636363,9.030303030303031,25.09090909090909,12.06060606060606,12.545454545454545,5.151515151515151,3.757575757575758,17.606060606060606,33.0,0
Louisville,1257,2019,74.54545454545455,25.09090909090909,57.81818181818182,8.636363636363637,25.272727272727273,15.727272727272727,20.303030303030305,10.242424242424242,28.0,13.393939393939394,12.393939393939394,4.454545454545454,2.9696969696969697,17.272727272727273,33.0,0
Marquette,1266,2019,77.72727272727273,26.333333333333332,57.42424242424242,9.424242424242424,23.96969696969697,15.636363636363637,20.606060606060606,9.606060606060606,28.454545454545453,13.636363636363637,13.909090909090908,4.818181818181818,4.2727272727272725,18.666666666666668,33.0,0
Old Dominion,1330,2019,66.17647058823529,23.676470588235293,57.61764705882353,7.588235294117647,21.5,11.235294117647058,17.029411764705884,12.0,26.941176470588236,12.794117647058824,11.735294117647058,5.588235294117647,4.5588235294117645,16.470588235294116,34.0,0
St Mary's CA,1388,2019,72.9090909090909,26.545454545454547,56.06060606060606,7.424242424242424,19.636363636363637,12.393939393939394,16.636363636363637,9.818181818181818,24.90909090909091,10.06060606060606,10.575757575757576,6.0,2.5454545454545454,16.96969696969697,33.0,0
Seton Hall,1371,2019,73.93939393939394,26.151515151515152,59.36363636363637,7.0,21.636363636363637,14.636363636363637,20.666666666666668,10.636363636363637,25.21212121212121,13.545454545454545,12.424242424242424,7.0,3.909090909090909,18.757575757575758,33.0,0
Arizona St,1113,2019,77.8125,26.59375,59.46875,7.25,21.25,17.375,25.90625,12.15625,27.8125,13.59375,13.59375,6.21875,3.21875,19.90625,32.0,0
N Dakota St,1295,2019,72.29032258064517,24.580645161290324,54.70967741935484,9.709677419354838,26.35483870967742,13.419354838709678,17.548387096774192,6.580645161290323,24.193548387096776,11.32258064516129,10.64516129032258,4.741935483870968,2.4838709677419355,15.129032258064516,31.0,0
Georgia St,1209,2019,75.8125,26.375,57.375,9.625,25.0625,13.4375,20.46875,8.03125,24.59375,12.125,11.78125,7.84375,4.6875,17.46875,32.0,0
Cincinnati,1153,2019,71.70588235294117,24.823529411764707,57.44117647058823,6.647058823529412,19.0,15.411764705882353,21.88235294117647,12.823529411764707,23.41176470588235,13.441176470588236,10.529411764705882,6.176470588235294,4.5,16.058823529411764,34.0,0
Mississippi St,1280,2019,77.33333333333333,27.606060606060606,58.484848484848484,8.606060606060606,22.78787878787879,13.515151515151516,18.90909090909091,11.666666666666666,24.12121212121212,14.242424242424242,13.303030303030303,8.090909090909092,4.96969696969697,17.09090909090909,33.0,0
Iona,1233,2019,76.84375,26.09375,57.5625,8.8125,25.125,15.84375,21.375,8.8125,25.59375,13.15625,12.40625,6.78125,2.78125,17.21875,32.0,0
Iowa St,1235,2019,77.44117647058823,27.970588235294116,58.64705882352941,8.470588235294118,23.205882352941178,13.029411764705882,17.794117647058822,9.411764705882353,25.764705882352942,15.235294117647058,11.117647058823529,7.0,4.647058823529412,14.764705882352942,34.0,0
Mississippi,1279,2019,75.40625,26.46875,57.625,8.15625,22.78125,14.3125,18.28125,9.84375,24.46875,14.34375,12.65625,7.3125,3.625,18.09375,32.0,0
Wisconsin,1458,2019,69.06060606060606,25.87878787878788,57.121212121212125,7.121212121212121,19.454545454545453,10.181818181818182,15.696969696969697,8.151515151515152,27.060606060606062,12.757575757575758,9.545454545454545,5.121212121212121,4.212121212121212,15.06060606060606,33.0,0
